"decision_date","company_ID","external_score_ver01","external_score_ver02","external_score_ver03","age","province","juridical_form","industry_sector","gross_margin_ratio","core_income_ratio","cash_asset_ratio","consolidated_liabilities_ratio","revenues","cr_available","region","geo_area","last_statement_age","days_to_default","target"
"2021-05-26",1149009470,8,2,"M",17,"CT","SR","Distribuzione",0.107258667997007,0.00953757225433526,0.0775312420300944,0.158643053130456,3460,"TRUE","Sicilia","Isole",2,1498,0
"2022-05-22",4367800990,5,2,"H",8,"TN","SU","Costruzioni e materiali per costruzioni",0.188073394495413,0.0591497227356747,0.0431654676258993,0.527522935779816,548,"TRUE","Trentino-Alto Adige/Südtirol","Nord-est",2,1498,0
"2021-10-01",3037002390,10,3,"A",5,"SA","RS","Costruzioni e materiali per costruzioni",0.457290586725803,0.0688915656160738,0,0.369088503259972,584,"TRUE","Campania","Sud",2,1498,0
"2020-11-09",4438315850,6,1,"I",21,"MI","SR","Servizi",0.484939759036145,0.0194300518134715,0.00625978090766823,0.472389558232932,1544,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-11-02",1957288610,6,1,"N",2,"PR","SR","Meccanica",0.150414528227398,0.0588665447897623,0.0850760456273764,0.484405842874062,2840,"TRUE","Emilia-Romagna","Nord-est",1,1498,0
"2022-07-21",4194449580,8,2,"E",4,"FG","SR","Alimentare",-0.0646900269541779,0.065180102915952,0.0452674897119342,0.730458221024259,583,"TRUE","Puglia","Sud",1,1498,0
"2021-03-18",5554529240,6,1,"P",6,"VI","SR","Servizi",-0.00997067448680352,-0.106235565819861,0.199261992619926,0.590029325513197,435,"FALSE","Veneto","Nord-est",2,1498,0
"2021-11-22",1511507680,8,3,"D",4,"PA","SR","Trasporti",0.349593495934959,0.15625,0.117647058823529,0.495934959349593,128,"FALSE","Sicilia","Isole",1,1498,0
"2021-12-14",835973200,3,1,"F",1,"MB","SR","Servizi",0.199806013579049,0.176672384219554,0.589320388349515,0.169738118331717,1166,"FALSE","Lombardia","Nord-ovest",1,1498,0
"2021-05-11",6763710430,6,3,"E",6,"SA","RS","Distribuzione",0.102040816326531,0.0446428571428571,1,0.153061224489796,112,"TRUE","Campania","Sud",2,726,1
"2021-12-28",8169893560,6,1,"E",13,"RM","SR","Servizi",0.596247211652014,0.0248547050822307,0.200908969389119,0.644797270699383,8143,"TRUE","Lazio","Centro",1,1498,0
"2020-09-16",4496133960,8,1,"M",33,"TV","SP","Metallurgia e prodotti in metallo",0.136187167960768,0.00177043375627029,0.00352733686067019,0.444932570494483,7282,"TRUE","Veneto","Nord-est",2,962,1
"2021-07-15",3171538020,9,2,"E",30,"BA","SR","Costruzioni e materiali per costruzioni",0.169278996865204,-0.342465753424658,0.012987012987013,0.399686520376176,219,"FALSE","Puglia","Sud",2,1498,0
"2021-07-21",42824640,4,2,"G",14,"PA","SR","Distribuzione",0.065359477124183,0.01468788249694,0.00778210116731518,0.316993464052288,817,"TRUE","Sicilia","Isole",3,1498,0
"2021-02-08",4711099190,5,2,"D",10,"PV","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-05-17",2326798350,9,3,"E",3,"RM","RS","Servizi",-0.191011235955056,-0.769230769230769,0.0555555555555556,0.213483146067416,68,"TRUE","Lazio","Centro",2,1498,0
"2022-01-26",7171795460,6,1,"M",16,"RM","SR","Holding, finanziarie ed altro",0.13857973720112,0.0227370227370227,0.304038587311969,0.089466503913262,9475,"TRUE","Lazio","Centro",2,1498,0
"2021-04-08",8090828320,7,3,"E",5,"BA","SU","Distribuzione",-0.0105263157894737,0.00537634408602151,0.0526315789473684,0.123684210526316,186,"TRUE","Puglia","Sud",2,1498,0
"2022-05-04",7214782350,7,3,"H",4,"SA","SR","Costruzioni e materiali per costruzioni",0.28463476070529,0.141831238779174,0.562025316455696,0.347607052896725,557,"TRUE","Campania","Sud",2,1498,0
"2021-07-19",8538928250,4,2,"E",3,"BO","SR","Servizi",1.90780141843972,0.125329120589784,0.303964757709251,0.862884160756501,1899,"FALSE","Emilia-Romagna","Nord-est",2,567,1
"2021-06-22",1201424400,10,3,"A",5,"MC","SR","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"FALSE","Marche","Centro",2,1498,0
"2020-08-20",1507007780,7,2,"I",5,"VB","SR","Metallurgia e prodotti in metallo",0.313984168865435,0.016304347826087,0,0.147757255936675,623,"TRUE","Piemonte","Nord-ovest",1,1498,0
"2020-08-06",5738989960,7,1,"D",30,"BS","SR","Costruzioni e materiali per costruzioni",0.0382709541381128,0.0154855164875205,0.00496785505552309,0.456668423827095,8683,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-11-15",3136672190,7,2,"D",16,"LT","SR","Distribuzione",0.10231425091352,0.0777777777777778,0.408602150537634,0.602923264311815,272,"TRUE","Lazio","Centro",1,355,1
"2021-11-25",7071737480,6,2,"E",5,"VA","SR","Servizi",0.447608200455581,0.0310077519379845,0.00824499411071849,0.251708428246014,905,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2022-04-11",7469125320,6,1,"E",22,"RM","SR","Distribuzione",0.216896345116836,0.0100732600732601,0.00245549416820135,0.364889155182744,1092,"TRUE","Lazio","Centro",2,1498,0
"2022-01-26",4825689260,5,3,"E",3,"RM","RS","Servizi",0.763888888888889,0.174825174825175,0.12280701754386,0.958333333333333,143,"TRUE","Lazio","Centro",3,560,1
"2021-04-20",9440376790,8,2,"B",5,"CO","SR","Meccanica",0.258555133079848,0.165,0.00925925925925926,0.262357414448669,200,"TRUE","Lombardia","Nord-ovest",2,193,1
"2022-02-21",3184659580,4,3,"P",6,"SA","SR","Servizi",0.362785254534816,0.0217530390275112,0.0738636363636364,0.338794616734933,1576,"TRUE","Campania","Sud",2,1498,0
"2022-03-09",5964694040,8,3,"D",4,"TA","SR","Distribuzione",0.153846153846154,0.0808080808080808,0.383673469387755,0.736842105263158,297,"TRUE","Puglia","Sud",2,1498,0
"2022-03-23",1214524900,4,1,"M",13,"MI","SR","Sistema moda",0.505285412262156,0.0215208034433286,0.0245700245700246,0.731501057082452,692,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-06-06",5926006420,6,1,"H",16,"FR","SU","Agricoltura",0.344890990281061,0.0344551282051282,0.0883290816326531,0.797215655371684,2511,"TRUE","Lazio","Centro",2,1498,0
"2021-09-22",6245057060,8,1,"D",24,"BA","SR","Distribuzione",0.132911392405063,-0.0630891950688905,0.0952380952380952,0.0405063291139241,1379,"TRUE","Puglia","Sud",1,1498,0
"2020-09-22",4792746630,9,3,"G",8,"BR","SR","Servizi",0.14945652173913,0.00254885301614274,0.162464985994398,0.152173913043478,1177,"FALSE","Puglia","Sud",1,1498,0
"2021-05-28",2835788510,6,2,"H",7,"FR","SR","Costruzioni e materiali per costruzioni",0.0838183934807916,0.0638686131386861,0.0646067415730337,0.172293364377183,548,"TRUE","Lazio","Centro",2,1498,0
"2020-08-26",5424624130,4,1,"C",19,"RA","SU","Largo consumo / attività ricreativo-culturali",0.594979565670326,0.0564657172431024,0.372659850230415,0.456466864332078,56169,"TRUE","Emilia-Romagna","Nord-est",1,1498,0
"2022-01-24",550810160,10,3,"D",2,"CS","RS","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"FALSE","Calabria","Sud",2,1498,0
"2021-01-19",6202439580,10,3,"B",5,"ME","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Sicilia","Isole",2,1498,0
"2021-07-08",4075122010,8,3,"E",8,"MT","SR","Costruzioni e materiali per costruzioni",0.512064343163539,0.117886178861789,0.0226171243941842,0.258713136729223,492,"TRUE","Basilicata","Sud",2,1498,0
"2022-03-17",4064509970,6,3,"F",5,"CT","RS","Distribuzione",0.122448979591837,0.0222841225626741,0.0688622754491018,0.34402332361516,1092,"TRUE","Sicilia","Isole",2,1498,0
"2020-12-07",4023222250,6,2,"E",4,"TR","SR","Distribuzione",0.217391304347826,0.0285714285714286,0.04,0.267080745341615,210,"TRUE","Umbria","Centro",1,752,1
"2021-09-17",5362996340,6,3,"C",4,"RM","RS","Costruzioni e materiali per costruzioni",0.4125,0.128424657534247,0.162790697674419,0.119444444444444,584,"TRUE","Lazio","Centro",1,1498,0
"2021-09-06",3534681220,7,1,"D",2,"BG","SP","Metallurgia e prodotti in metallo",0.765016501650165,0.132366697848457,0.362047440699126,0.223762376237624,2322,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-09-26",3296819980,7,1,"I",20,"PC","SR","Utility",0.283142021156876,0.0337961900390177,0.11453488372093,0.174769300022507,17435,"TRUE","Emilia-Romagna","Nord-est",1,53,1
"2021-03-16",8915880520,10,3,"D",4,"TO","SR","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"TRUE","Piemonte","Nord-ovest",2,1498,0
"2021-09-17",6310662890,6,1,"I",6,"VA","SR","Metallurgia e prodotti in metallo",0.328861788617886,0.0161290322580645,0.000514668039114771,0.259349593495935,1328,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-05-02",5128113960,10,3,"B",6,"MO","RS","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-05-06",5820622250,6,2,"E",3,"RM","RS","Servizi",0.183908045977011,0.25,0.232,0.614942528735632,120,"TRUE","Lazio","Centro",2,642,1
"2021-12-17",7810129630,8,2,"N",12,"CA","SR","Distribuzione",0.112170499158721,0.0221752903907075,0.146936347412255,0.176668536174986,961,"TRUE","Sardegna","Isole",1,1498,0
"2021-08-30",6690060100,5,1,"G",6,"TO","RS","Servizi",0.476190476190476,0.0686274509803922,0,0.73015873015873,102,"TRUE","Piemonte","Nord-ovest",2,1498,0
"2021-03-18",689663180,6,2,"L",9,"LT","SR","Trasporti",0.216391085549964,0.0364826941066417,0.0434404865334492,0.087706685837527,1069,"TRUE","Lazio","Centro",2,872,1
"2021-06-04",7673669560,5,3,"F",6,"CA","RS","Distribuzione",0.0909090909090909,0.161904761904762,0.322115384615385,0.458874458874459,105,"TRUE","Sardegna","Isole",2,1498,0
"2022-02-01",5726334020,8,1,"H",10,"MI","SR","Distribuzione",0.0162327050877002,-0.161649075582631,0.120954907161804,0.279551149362676,14165,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-02-10",3598397110,6,1,"D",7,"BG","SR","Distribuzione",0.172012102874433,0.0545930042497548,0.00637880274779195,0.41482602118003,9177,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-03-31",2368725960,7,1,"E",2,"MI","SR","Costruzioni e materiali per costruzioni",0.548593350383632,0.0159876224858174,0.0157728706624606,0.205882352941176,1982,"TRUE","Lombardia","Nord-ovest",2,861,1
"2021-02-08",2545077490,7,1,"F",3,"LU","SR","Alimentare",0.515544041450777,0.0161290322580645,0.00900900900900901,0.256476683937824,434,"TRUE","Toscana","Centro",2,1498,0
"2021-10-14",7468040710,6,1,"H",18,"GR","SR","Servizi",0.519172245891662,0.0333940497874924,0.162327718223583,0.512477175897748,1657,"TRUE","Toscana","Centro",1,1498,0
"2021-11-19",3534154660,10,1,"C",6,"SA","SR","Alimentare",0.089040525921611,0.0206921587608906,0.020507690383894,0.331863193808771,8429,"TRUE","Campania","Sud",1,1498,0
"2020-08-06",4450778500,10,3,"B",2,"TN","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Trentino-Alto Adige/Südtirol","Nord-est",2,1498,0
"2022-02-10",8613758610,7,3,"E",5,"LI","RS","Servizi",0.162116040955631,0.0186104218362283,0.0181818181818182,0.0648464163822526,844,"TRUE","Toscana","Centro",2,1498,0
"2021-07-26",4796853310,7,1,"G",30,"BS","SR","Costruzioni e materiali per costruzioni",0.298531810766721,0.015220700152207,0.0141129032258065,0.33442088091354,657,"TRUE","Lombardia","Nord-ovest",1,559,1
"2021-05-25",4088476420,5,2,"E",5,"SA","SR","Distribuzione",0.473229706390328,0.136054421768707,0.0378071833648393,0.98272884283247,1323,"TRUE","Campania","Sud",2,675,1
"2020-07-24",2212466900,10,3,"D",4,"CT","RS","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"TRUE","Sicilia","Isole",2,1498,0
"2021-07-09",2183333270,7,3,"G",2,"CT","SR","Distribuzione",0.666666666666667,0.0540540540540541,0.666666666666667,0.416666666666667,37,"FALSE","Sicilia","Isole",2,1498,0
"2021-07-12",805105620,5,2,"M",4,"PI","SR","Distribuzione",0.869936034115139,0.0239289849478966,0.253246753246753,0.17910447761194,2591,"TRUE","Toscana","Centro",2,1498,0
"2022-02-21",5560148610,7,1,"H",14,"BS","SR","Costruzioni e materiali per costruzioni",0.457290586725803,0.0688915656160738,0,0.369088503259972,584,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-04-06",9513146260,5,1,"I",2,"SP","RS","Mezzi di trasporto",1.01444622792937,0.0416946872898453,0.196113074204947,0.189406099518459,1580,"TRUE","Liguria","Nord-ovest",2,1498,0
"2020-11-23",9746767910,5,2,"L",10,"BG","SR","Servizi",-0.0611510791366906,-0.0501474926253687,0,0.334532374100719,339,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-10-12",8120359530,8,3,"C",5,"LO","RS","Costruzioni e materiali per costruzioni",0.463414634146341,0.125984251968504,0.228395061728395,0.24390243902439,254,"FALSE","Lombardia","Nord-ovest",3,114,1
"2021-11-22",9387439640,8,2,"D",3,"RM","SP","Trasporti",0.215189873417722,0.17578125,0.00945626477541371,0.4249547920434,264,"TRUE","Lazio","Centro",1,1498,0
"2021-06-14",9920769710,6,2,"G",2,"AR","SR","Elettrotecnica ed elettronica",0.133704735376045,0.0299625468164794,0.129449838187702,0.3008356545961,271,"TRUE","Toscana","Centro",1,1498,0
"2022-01-18",9905439970,7,1,"C",8,"MI","SR","Servizi",0.0493885230479774,0.0166597251145356,0.138002059732235,0.584430856067733,2406,"TRUE","Lombardia","Nord-ovest",2,384,1
"2021-11-10",2667442080,9,3,"A",2,"RG","SR","Distribuzione",0.284552845528455,0.23728813559322,0.069060773480663,0.0840108401084011,354,"TRUE","Sicilia","Isole",2,266,1
"2022-04-11",1423635240,4,1,"H",25,"BS","SR","Chimica di base e intermedi",0.076006499368117,0.069937369519833,0.00845803513337671,0.847987001263766,982,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-02-25",503256700,7,3,"I",8,"CB","SR","Distribuzione",0.44,0.0888888888888889,0.765957446808511,0.52,135,"TRUE","Molise","Sud",3,275,1
"2021-06-07",195894670,10,3,"A",5,"VT","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Lazio","Centro",2,1498,0
"2022-05-30",2970946930,6,1,"G",7,"PR","SR","Costruzioni e materiali per costruzioni",0.445404556166536,0.0188449848024316,0.0594059405940594,0.19324430479183,1665,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2020-07-10",6127659030,5,1,"E",7,"BG","SR","Meccanica",0.0883190883190883,0.010477299185099,0.00584225900681597,0.0854700854700855,763,"TRUE","Lombardia","Nord-ovest",2,572,1
"2021-09-30",4207460830,8,1,"I",8,"MI","SU","Distribuzione",0.1625,0.0177993527508091,0.176914778856526,0.321875,6329,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2020-12-22",133411870,6,1,"F",25,"SV","SR","Costruzioni e materiali per costruzioni",0.122126275653247,0.0248972133394244,0.00842209561555611,0.443759111808904,8292,"TRUE","Liguria","Nord-ovest",1,1498,0
"2021-07-05",854761380,9,2,"D",12,"MS","SR","Costruzioni e materiali per costruzioni",0.221635883905013,0.0152671755725191,0.0207336523125997,0.20844327176781,393,"TRUE","Toscana","Centro",2,1498,0
"2022-05-10",220917850,5,3,"O",10,"SA","SU","Trasporti",0.342105263157895,0.0228571428571429,0.652530779753762,0.459514170040486,743,"TRUE","Campania","Sud",2,1498,0
"2021-05-03",6111471760,4,1,"F",3,"MI","SR","Servizi",0.367088607594937,0.0756457564575646,0.168269230769231,0.270042194092827,1084,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-02-16",3661363740,8,1,"E",11,"FC","SR","Meccanica",0.179692871877149,0.0136743479361864,0.00164977610181475,0.175796470318588,4189,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2022-04-08",3745458370,3,1,"N",6,"RM","SR","Servizi",0.247678018575851,0.125588128845458,0.0458593054318789,0.310482087571871,2763,"TRUE","Lazio","Centro",2,1498,0
"2021-06-14",399469460,6,3,"H",8,"AN","SR","Costruzioni e materiali per costruzioni",0.787096774193548,0.0329067641681901,0.169611307420495,0.470967741935484,547,"FALSE","Marche","Centro",2,1498,0
"2022-04-12",3302033670,9,3,"C",3,"CE","RS","Distribuzione",-0.0592105263157895,-0.575757575757576,0.104651162790698,0.506578947368421,33,"TRUE","Campania","Sud",3,1498,0
"2022-05-04",277538020,10,1,"G",23,"CO","SR","Altri beni di consumo",0.48804780876494,0.0181818181818182,0.0185185185185185,0.308764940239044,385,"TRUE","Lombardia","Nord-ovest",3,186,1
"2022-04-14",9744784370,5,1,"D",3,"MN","RS","Metallurgia e prodotti in metallo",0.132478632478632,0.033210332103321,0.0324675324675325,0.77457264957265,275,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-06-30",2918353050,7,2,"E",4,"BG","RS","Servizi",0.472222222222222,0.0638297872340425,0.0625,0.229166666666667,141,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2022-02-16",8652276250,5,1,"I",7,"GE","SR","Servizi",0.0933147632311978,-0.185643564356436,0.035472972972973,0.279944289693593,404,"TRUE","Liguria","Nord-ovest",2,1498,0
"2021-05-17",5746874790,6,1,"D",7,"BG","SR","Distribuzione",0.0281425891181989,0.00274725274725275,0.00410677618069815,0.193245778611632,1456,"TRUE","Lombardia","Nord-ovest",2,444,1
"2022-02-02",8034531680,6,2,"F",5,"RN","SR","Distribuzione",0.180790960451977,0.0408573342263898,0.0481586402266289,0.437853107344633,1512,"FALSE","Emilia-Romagna","Nord-est",2,1498,0
"2022-04-11",5203299640,10,1,"H",1,"TV","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Veneto","Nord-est",2,1498,0
"2021-02-24",7563977100,5,1,"P",52,"CO","SR","Meccanica",0.297511312217195,0.023611400041606,0.0871377530766177,0.766289592760181,10189,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-09-16",6833324000,5,1,"M",13,"MI","SR","Distribuzione",0.21,0.0329972502291476,0.559585492227979,0.58,1091,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2022-04-27",2249007620,8,2,"H",2,"CE","SR","Costruzioni e materiali per costruzioni",0.875968992248062,0.0723684210526316,0.0604651162790698,0.271317829457364,471,"FALSE","Campania","Sud",2,1498,0
"2021-07-12",9271060840,5,2,"H",10,"RM","SR","Meccanica",0.402399630826027,0.0587061840980336,0.425810473815461,0.279649284725427,3435,"TRUE","Lazio","Centro",2,1498,0
"2021-03-18",6338661640,10,3,"D",3,"CE","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Campania","Sud",2,1498,0
"2021-09-02",2628105970,7,2,"F",13,"MB","SR","Servizi",0.316091954022989,0.0196078431372549,1,0.603448275862069,204,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-03-09",2795604440,8,2,"G",2,"CE","SR","Metallurgia e prodotti in metallo",0.60352422907489,0.0604719764011799,0.0865921787709497,0.165198237885463,847,"TRUE","Campania","Sud",2,1498,0
"2022-06-21",2338013110,4,2,"F",8,"TO","SR","Distribuzione",0.339034205231388,0.0834057341442224,0.0184049079754601,0.780684104627767,3453,"TRUE","Piemonte","Nord-ovest",1,365,1
"2022-05-08",7333266790,6,3,"E",5,"RC","SR","Distribuzione",0.522321428571429,0.0962779156327543,0.0348837209302326,0.939732142857143,2015,"TRUE","Calabria","Sud",2,143,1
"2022-04-29",4726467760,4,2,"H",3,"BR","SR","Costruzioni e materiali per costruzioni",0.797570850202429,0.308252427184466,0,0.684210526315789,412,"FALSE","Puglia","Sud",2,1498,0
"2021-01-04",4923188500,6,1,"G",12,"BG","SR","Meccanica",0.318264014466546,0.0231684408265498,0.00616808018504241,0.365280289330922,1307,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-01-12",1827380290,7,3,"D",2,"BT","RS","Costruzioni e materiali per costruzioni",1.17073170731707,-0.020979020979021,0.0379746835443038,0.0487804878048781,145,"TRUE","Puglia","Sud",2,1498,0
"2022-01-14",7694930090,8,2,"E",6,"PG","SR","Metallurgia e prodotti in metallo",0.27961796382849,0.113609467455621,0.0257618598806158,0.421459053038,3914,"TRUE","Umbria","Centro",2,1498,0
"2021-07-06",6379926240,6,1,"O",24,"BN","SR","Utility",0.383988139362491,-0.000317662007623888,0.0189406637613141,0.459941837258368,12592,"TRUE","Campania","Sud",2,1498,0
"2021-10-20",8828835170,6,3,"D",0,"FG","RS","Servizi",-0.0294117647058824,-2,0.527777777777778,0.522058823529412,2,"TRUE","Puglia","Sud",1,564,1
"2022-02-23",7778845770,7,2,"D",5,"MO","SR","Costruzioni e materiali per costruzioni",0.0939597315436242,0.0263157894736842,0.24113475177305,0.442953020134228,139,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-09-26",3939298240,5,1,"H",34,"PE","SR","Trasporti",0.349927149101506,0.0244479495268139,0.185028790786948,0.635988343856241,5207,"TRUE","Abruzzo","Sud",1,1498,0
"2021-09-30",3508367280,4,1,"I",4,"VE","SR","Distribuzione",-0.547867063492063,0.0122337339411521,0.078167115902965,0.233382936507937,60325,"TRUE","Veneto","Nord-est",1,1498,0
"2022-01-19",8804080020,10,1,"D",3,"MI","SC","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"FALSE","Lombardia","Nord-ovest",2,171,1
"2021-10-12",8726588940,10,2,"E",8,"MI","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"FALSE","Lombardia","Nord-ovest",2,1498,0
"2021-06-23",4785032510,6,3,"C",10,"CS","SR","Distribuzione",0.556962025316456,0.107871720116618,0.0261437908496732,0.537974683544304,686,"TRUE","Calabria","Sud",2,314,1
"2021-01-28",7295765220,6,1,"I",18,"MI","SU","Distribuzione",0.419520547945205,-0.0971502590673575,0.175438596491228,0.525684931506849,772,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-10-20",7524548590,7,1,"G",11,"RM","SR","Distribuzione",0.154731457800512,0.0777027027027027,0.056993312009305,0.600511508951407,4169,"TRUE","Lazio","Centro",1,1498,0
"2021-11-02",3626947260,9,3,"H",4,"CE","SR","Distribuzione",0.00672645739910314,0.0349740932642487,0.0154559505409583,0.179372197309417,1544,"TRUE","Campania","Sud",1,1498,0
"2022-01-28",4046353680,10,3,"B",12,"BG","SR","Costruzioni e materiali per costruzioni",0.457290586725803,0.0688915656160738,0,0.369088503259972,584,"TRUE","Lombardia","Nord-ovest",2,281,1
"2022-05-25",4067927140,6,3,"F",2,"CE","SR","Costruzioni e materiali per costruzioni",0.34020618556701,0.0376569037656904,0.0523560209424084,0.103092783505155,241,"TRUE","Campania","Sud",2,1498,0
"2021-08-02",4703698120,6,2,"E",6,"MI","SR","Distribuzione",0.308270676691729,0.0206185567010309,0.0465116279069767,0.345864661654135,194,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-07-14",62825740,8,3,"E",5,"BT","SR","Distribuzione",0.140845070422535,0.0751173708920188,0.00374531835205993,0.538732394366197,910,"TRUE","Puglia","Sud",1,361,1
"2022-01-21",5800184820,8,3,"E",2,"RM","SR","Servizi",0.102803738317757,-0.0214285714285714,0.387755102040816,0.476635514018692,140,"TRUE","Lazio","Centro",2,1498,0
"2021-03-25",150634620,6,1,"F",2,"GE","SC","Costruzioni e materiali per costruzioni",1.22314049586777,0.0145631067961165,0.158333333333333,0.330578512396694,206,"FALSE","Liguria","Nord-ovest",2,279,1
"2021-04-01",841598210,6,1,"G",17,"GE","SC","Agricoltura",0.830645161290323,-0.00829875518672199,0.591954022988506,0.165322580645161,482,"TRUE","Liguria","Nord-ovest",2,1498,0
"2022-07-05",4915806070,6,2,"I",7,"MO","SR","Trasporti",0.839572192513369,0.0475338855421687,0.133891213389121,0.279793735676089,10624,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-04-13",9655487910,5,2,"F",2,"RC","SR","Costruzioni e materiali per costruzioni",0.565573770491803,0.302631578947368,0.166666666666667,0.622950819672131,152,"TRUE","Calabria","Sud",2,1498,0
"2020-09-10",5718239500,6,1,"C",2,"BO","SR","Servizi",0.228611500701262,0.0221887927792403,0.0998573466476462,0.14726507713885,5318,"FALSE","Emilia-Romagna","Nord-est",1,1498,0
"2021-08-31",9653242170,4,1,"D",2,"VI","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Veneto","Nord-est",2,1498,0
"2021-06-27",6077831460,6,2,"D",3,"RM","SL","Servizi",0.0962429233144622,0.00744232200446539,0.021671826625387,0.0226453937210499,4031,"TRUE","Lazio","Centro",2,1498,0
"2020-10-29",6285670750,4,1,"H",5,"AL","SR","Altri beni di consumo",0.484700122399021,0.0181434599156118,0.0223072020395156,0.21297429620563,2370,"TRUE","Piemonte","Nord-ovest",1,1498,0
"2022-03-09",3638655830,6,1,"E",6,"LE","SU","Altri beni di consumo",0.152400835073069,0.0079155672823219,0.17219589257504,0.677800974251914,769,"TRUE","Puglia","Sud",2,1498,0
"2020-10-29",8580216550,10,2,"E",4,"VA","SR","Sistema moda",0.767354596622889,0.00350262697022767,0.00280898876404494,0.343339587242026,634,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-09-21",8809183880,10,2,"E",13,"CZ","SR","Trasporti",0.481464142837938,0.0214629507689967,0,0.340040715519577,986.5,"TRUE","Calabria","Sud",2,410,1
"2020-11-18",2755852360,10,2,"E",2,"MB","RS","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"FALSE","Lombardia","Nord-ovest",2,1498,0
"2020-09-23",414882540,5,1,"N",9,"MO","SU","Utility",0.221212121212121,0.240223463687151,0.208333333333333,0.758585858585859,358,"TRUE","Emilia-Romagna","Nord-est",1,1498,0
"2021-10-25",2478750000,6,2,"P",6,"RM","RS","Servizi",0.407608695652174,0.132432432432432,0.00396825396825397,0.138586956521739,370,"TRUE","Lazio","Centro",2,1498,0
"2021-05-17",4785707330,5,1,"P",59,"BO","SR","Distribuzione",0.867704280155642,0.0078125,0.621052631578947,0.536964980544747,640,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-11-09",4144982820,4,1,"H",8,"VI","SR","Chimica di base e intermedi",0.368821292775665,0.0391903531438415,0.00558659217877095,0.373574144486692,4644,"FALSE","Veneto","Nord-est",1,368,1
"2020-09-07",4392906460,6,2,"L",3,"FI","SR","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"FALSE","Toscana","Centro",2,637,1
"2022-03-18",6325036590,6,1,"I",10,"MO","SR","Distribuzione",0.398340248962656,0.0501672240802676,0.00432900432900433,0.315352697095436,306,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-06-25",641858390,6,2,"E",3,"BO","SR","Servizi",0.160919540229885,0.0134228187919463,0.211764705882353,0.310344827586207,149,"FALSE","Emilia-Romagna","Nord-est",1,1498,0
"2021-06-09",1758223830,10,2,"D",3,"PD","RS","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"TRUE","Veneto","Nord-est",2,1498,0
